,product_id,category_id,category_code,brand,price,user_id,score,user_productid,product_name,count
2920,20100124,2053013559473865347,nan,prosperplast,29.09,552316736,1,552316736-20100124, prosperplast,2
2921,2501510,2053013564003713919,appliances.kitchen.oven,smeg,782.31,512786568,1,512786568-2501510,appliances.kitchen.oven smeg,2
2922,4803827,2053013554658804075,electronics.audio.headphone,bluedio,74.65,530893661,1,530893661-4803827,electronics.audio.headphone bluedio,1
2923,5000511,2053013566100866035,appliances.sewing_machine,veritas,164.48,512414255,1,512414255-5000511,appliances.sewing_machine veritas,14
2924,47500036,2110937143172923797,construction.tools.light,xiaomi,26.23,532745112,1,532745112-47500036,construction.tools.light xiaomi,7
2925,26023468,2053013562393101093,nan,hachette,15.84,553581036,1,553581036-26023468, hachette,1
2926,8902246,2053013553090134275,kids.toys,adamex,38.61,517056499,1,517056499-8902246,kids.toys adamex,5
2927,10700835,2053013561277416167,nan,rare,25.71,550345347,1,550345347-10700835, rare,1
2928,9200650,2053013552913973497,computers.peripherals.keyboard,cnd,46.31,550981589,1,550981589-9200650,computers.peripherals.keyboard cnd,4
2929,36000035,2096280538292683405,appliances.kitchen.kettle,bergner,35.48,526899398,1,526899398-36000035,appliances.kitchen.kettle bergner,6
2930,4600530,2053013563944993659,appliances.kitchen.dishwasher,nan,268.48,512520380,1,512520380-4600530,appliances.kitchen.dishwasher ,12
2931,7101167,2053013555464110485,furniture.bedroom.bed,graco,107.85,512882929,1,512882929-7101167,furniture.bedroom.bed graco,5
2932,36000001,2096280538292683405,appliances.kitchen.kettle,vinzer,34.0,555379923,1,555379923-36000001,appliances.kitchen.kettle vinzer,5
2933,21401743,2053013561579406073,electronics.clocks,leatherman,469.51,514534293,1,514534293-21401743,electronics.clocks leatherman,4
2934,12100838,2053013555816432043,kids.skates,vokul,82.11,549207618,1,549207618-12100838,kids.skates vokul,19
2935,2601611,2053013563970159485,nan,terra,123.79,517592796,1,517592796-2601611, terra,3
2936,3701042,2053013565983425517,appliances.environment.vacuum,delonghi,153.13,514522733,1,514522733-3701042,appliances.environment.vacuum delonghi,6
2937,16700406,2053013559901684381,furniture.kitchen.chair,halmar,91.7,512882929,1,512882929-16700406,furniture.kitchen.chair halmar,4
2938,12202484,2116907525235277959,sport.bicycle,eltreco,656.39,546393287,1,546393287-12202484,sport.bicycle eltreco,9
2939,25100243,2053013562116277013,construction.tools.light,egp,5.07,520336284,1,520336284-25100243,construction.tools.light egp,1
2940,3200401,2053013555321504139,appliances.kitchen.meat_grinder,greentek,41.44,517802952,1,517802952-3200401,appliances.kitchen.meat_grinder greentek,17
2941,2701058,2053013563911439225,appliances.kitchen.refrigerators,hotpoint-ariston,401.53,522081223,1,522081223-2701058,appliances.kitchen.refrigerators hotpoint-ariston,2
2942,44100022,2100065069302809284,nan,smoby,534.16,515802768,1,515802768-44100022, smoby,4
2943,53400004,2141355031935321056,stationery.cartrige,nan,0.0,545928138,1,545928138-53400004,stationery.cartrige ,3
2944,3601555,2053013563810775923,appliances.kitchen.washer,rebus,168.96,512748526,1,512748526-3601555,appliances.kitchen.washer rebus,9
2945,11500740,2053013554625249641,nan,havit,51.46,512494057,1,512494057-11500740, havit,6
2946,11400596,2053013558458843721,nan,zmi,58.95,548443152,1,548443152-11400596, zmi,4
2947,28705372,2053013565748544479,apparel.shoes,remonte,37.07,551406705,1,551406705-28705372,apparel.shoes remonte,1
2948,3500318,2053013555287949705,nan,ariete,348.07,542662856,1,542662856-3500318, ariete,5
2949,2602088,2053013563970159485,nan,ardesia,1200.27,517638373,1,517638373-2602088, ardesia,1
2950,17302267,2053013553853497655,nan,mexx,13.87,548578667,1,548578667-17302267, mexx,4
2951,4300298,2053013552385491165,nan,almacom,59.39,513945126,1,513945126-4300298, almacom,18
2952,44600111,2103807459595387724,nan,ecolab,3.35,524109315,1,524109315-44600111, ecolab,1
2953,11500209,2053013554625249641,nan,lifetrons,20.05,512605988,1,512605988-11500209, lifetrons,1
2954,7202246,2053013553165631753,nan,cobi,5.79,516641794,1,516641794-7202246, cobi,2
2955,9100706,2053013552888807671,computers.peripherals.mouse,acme,8.24,547331570,1,547331570-9100706,computers.peripherals.mouse acme,1
2956,3600976,2053013563810775923,appliances.kitchen.washer,fresh,73.44,512519200,1,512519200-3600976,appliances.kitchen.washer fresh,8
2957,6601006,2053013554189041997,computers.components.memory,smart,16.86,515052489,1,515052489-6601006,computers.components.memory smart,3
2958,8902501,2053013553090134275,kids.toys,rubiks,14.49,537432541,1,537432541-8902501,kids.toys rubiks,1
2959,7003373,2053013560346280633,kids.carriage,bugaboo,818.48,512644737,1,512644737-7003373,kids.carriage bugaboo,7
2960,9600025,2053013561185141473,nan,parrot,126.13,516069302,1,516069302-9600025, parrot,9
2961,5800507,2053013553945772349,electronics.audio.subwoofer,avatar,42.73,514945811,1,514945811-5800507,electronics.audio.subwoofer avatar,7
2962,3200469,2053013555321504139,appliances.kitchen.meat_grinder,maunfeld,64.33,517802952,1,517802952-3200469,appliances.kitchen.meat_grinder maunfeld,5
2963,5801534,2053013553945772349,electronics.audio.subwoofer,dls,66.93,515129886,1,515129886-5801534,electronics.audio.subwoofer dls,1
2964,4804516,2053013554658804075,electronics.audio.headphone,gembird,16.31,549031203,1,549031203-4804516,electronics.audio.headphone gembird,1
2965,31700033,2053013564557362081,nan,alex,552.65,515802768,1,515802768-31700033, alex,2
2966,27600036,2053013560061067945,country_yard.lawn_mower,nan,92.85,555170955,1,555170955-27600036,country_yard.lawn_mower ,3
2967,4803764,2053013554658804075,electronics.audio.headphone,gamemax,17.74,549031203,1,549031203-4803764,electronics.audio.headphone gamemax,1
2968,21100260,2053013561352913645,nan,deuter,310.43,555497337,1,555497337-21100260, deuter,2
2969,32403119,2053013566562238479,nan,expromt,6.38,539599742,1,539599742-32403119, expromt,2
2970,9500029,2053013552502931683,computers.peripherals.camera,canyon,12.84,513852237,1,513852237-9500029,computers.peripherals.camera canyon,3
2971,3100605,2053013555262783879,appliances.kitchen.blender,xiaomi,57.89,532745112,1,532745112-3100605,appliances.kitchen.blender xiaomi,15
2972,4000225,2053013566142809077,construction.tools.generator,rowenta,239.13,512919094,1,512919094-4000225,construction.tools.generator rowenta,18
2973,7101980,2053013555464110485,furniture.bedroom.bed,brevi,154.44,555496951,1,555496951-7101980,furniture.bedroom.bed brevi,1
2974,22700604,2053013556168753601,nan,kraftool,128.7,529662987,1,529662987-22700604, kraftool,2
2975,19200016,2053013556202308035,construction.tools.saw,stalker,61.75,513982323,1,513982323-19200016,construction.tools.saw stalker,9
2976,13200475,2053013557192163841,furniture.bedroom.bed,permanence,864.86,512803936,1,512803936-13200475,furniture.bedroom.bed permanence,4
2977,14000007,2053013557385101831,nan,santeri,18.64,515467498,1,515467498-14000007, santeri,2
2978,12202681,2116907525176557699,sport.bicycle,foxx,240.24,512564712,1,512564712-12202681,sport.bicycle foxx,6
2979,4400567,2053013555095011711,appliances.kitchen.coffee_machine,gipfel,66.5,512524227,1,512524227-4400567,appliances.kitchen.coffee_machine gipfel,6
2980,17400065,2053013558727279193,nan,karaja,18.02,520476609,1,520476609-17400065, karaja,1
2981,27600227,2053013560061067945,country_yard.lawn_mower,viking,1270.82,543761587,1,543761587-27600227,country_yard.lawn_mower viking,2
2982,40900066,2127425434894205468,construction.tools.painting,dwt,22.49,514457126,1,514457126-40900066,construction.tools.painting dwt,4
2983,10200952,2053013553224352013,kids.dolls,frozen,39.98,546094022,1,546094022-10200952,kids.dolls frozen,2
2984,7006275,2053013560346280633,kids.carriage,junama,720.74,523584933,1,523584933-7006275,kids.carriage junama,3
2985,26800021,2053013564641248165,nan,k-power,1104.25,525321121,1,525321121-26800021, k-power,3
2986,9500129,2053013552502931683,computers.peripherals.camera,huawei,77.2,521719163,1,521719163-9500129,computers.peripherals.camera huawei,11
2987,3601140,2053013563810775923,appliances.kitchen.washer,renova,103.73,536170667,1,536170667-3601140,appliances.kitchen.washer renova,1
2988,15200850,2053013553484398879,nan,atlant,64.35,536366590,1,536366590-15200850, atlant,2
2989,15500271,2053013557569651219,nan,bws,36.04,512462885,1,512462885-15500271, bws,20
2990,50700020,2175419595093967522,nan,malushen,84.69,555498149,1,555498149-50700020, malushen,4
2991,27600202,2053013560061067945,country_yard.lawn_mower,yardforce,656.07,543761587,1,543761587-27600202,country_yard.lawn_mower yardforce,1
2992,3100885,2053013555262783879,appliances.kitchen.blender,arnica,34.49,522848290,1,522848290-3100885,appliances.kitchen.blender arnica,28
2993,11000136,2053013554960793975,appliances.kitchen.toster,kitchenaid,478.52,522782424,1,522782424-11000136,appliances.kitchen.toster kitchenaid,1
2994,4600364,2053013563944993659,appliances.kitchen.dishwasher,zanussi,349.28,512390127,1,512390127-4600364,appliances.kitchen.dishwasher zanussi,8
2995,34200157,2061717948493463814,nan,rivacase,17.99,520960553,1,520960553-34200157, rivacase,1
2996,23000518,2164367422893589471,nan,meguin,7.36,514129983,1,514129983-23000518, meguin,3
2997,14300255,2053013557544485393,nan,kawai,1123.4,530333126,1,530333126-14300255, kawai,4
2998,9400063,2053013566067311601,nan,singer,205.15,514457126,1,514457126-9400063, singer,4
2999,12100741,2053013555816432043,kids.skates,torrent,25.71,541695342,1,541695342-12100741,kids.skates torrent,3
3000,7100471,2053013555464110485,furniture.bedroom.bed,glamvers,166.28,516467030,1,516467030-7100471,furniture.bedroom.bed glamvers,10
3001,29502307,2145727399558382059,nan,cellucor,33.33,514579995,1,514579995-29502307, cellucor,4
3002,4600415,2053013563944993659,appliances.kitchen.dishwasher,teka,383.51,512390127,1,512390127-4600415,appliances.kitchen.dishwasher teka,2
3003,10502708,2053013553199186187,nan,wensheng,8.98,521719129,1,521719129-10502708, wensheng,2
3004,9400074,2053013566067311601,nan,chayka,203.09,512414255,1,512414255-9400074, chayka,14
3005,43100017,2098563448148329133,nan,tutis,19.0,514060250,1,514060250-43100017, tutis,11
3006,17800538,2053013559868129947,computers.desktop,gamemax,162.68,555497955,1,555497955-17800538,computers.desktop gamemax,1
3007,10503683,2053013553199186187,nan,xinyu,6.41,521719129,1,521719129-10503683, xinyu,2
3008,17301066,2053013553853497655,nan,baldessarini,58.69,512601820,1,512601820-17301066, baldessarini,17
3009,7006107,2053013560346280633,kids.carriage,babykiss,218.8,527588487,1,527588487-7006107,kids.carriage babykiss,10
3010,28711531,2053013565824041955,apparel.shoes.sandals,covani,25.23,551406705,1,551406705-28711531,apparel.shoes.sandals covani,1
3011,10101254,2053013553283072273,nan,yulu,16.22,513511481,1,513511481-10101254, yulu,1
3012,11700391,2053013554591695207,electronics.audio.acoustic,electro-voice,390.74,513436363,1,513436363-11700391,electronics.audio.acoustic electro-voice,5
3013,9200417,2053013552913973497,computers.peripherals.keyboard,gamdias,49.94,517241729,1,517241729-9200417,computers.peripherals.keyboard gamdias,1
3014,22400192,2053013554474254687,electronics.audio.microphone,pro-karaoke,180.18,544741352,1,544741352-22400192,electronics.audio.microphone pro-karaoke,16
3015,4600585,2053013563944993659,appliances.kitchen.dishwasher,korting,347.55,512390127,1,512390127-4600585,appliances.kitchen.dishwasher korting,7
3016,28711599,2053013565824041955,apparel.shoes.sandals,cover,42.47,551406705,1,551406705-28711599,apparel.shoes.sandals cover,5
3017,14000046,2053013557385101831,nan,roca,61.1,515467498,1,515467498-14000046, roca,1
3018,12715748,2053013553559896355,nan,trazano,44.53,517563901,1,517563901-12715748, trazano,19
3019,3000120,2053013555120177537,appliances.kitchen.steam_cooker,kuppersberg,1923.72,521938395,1,521938395-3000120,appliances.kitchen.steam_cooker kuppersberg,3
3020,3100747,2053013555262783879,appliances.kitchen.blender,electrolux,102.94,526699205,1,526699205-3100747,appliances.kitchen.blender electrolux,3
3021,27600049,2053013560061067945,country_yard.lawn_mower,husqvarna,526.78,543761587,1,543761587-27600049,country_yard.lawn_mower husqvarna,2
3022,18300902,2053013558945383017,accessories.bag,defender,14.13,542299866,1,542299866-18300902,accessories.bag defender,7
3023,13100438,2053013553526341921,nan,mak,512.04,532009832,1,532009832-13100438, mak,3
3024,27600448,2053013560061067945,country_yard.lawn_mower,gardena,124.84,518792441,1,518792441-27600448,country_yard.lawn_mower gardena,6
3025,19300076,2053013566033757167,appliances.ironing_board,ikea,9.5,515404947,1,515404947-19300076,appliances.ironing_board ikea,21
3026,14300332,2053013557544485393,nan,medeli,733.61,519688466,1,519688466-14300332, medeli,21
3027,9500147,2053013552502931683,computers.peripherals.camera,sven,25.71,512790941,1,512790941-9500147,computers.peripherals.camera sven,1
3028,4600176,2053013563944993659,appliances.kitchen.dishwasher,fagor,643.49,512786568,1,512786568-4600176,appliances.kitchen.dishwasher fagor,2
3029,3100253,2053013555262783879,appliances.kitchen.blender,nan,0.0,526699205,1,526699205-3100253,appliances.kitchen.blender ,3
3030,33000505,2055909009252155819,nan,puckator,12.84,513337766,1,513337766-33000505, puckator,6
3031,27700721,2053013560086233771,construction.tools.pump,lutian,472.6,543685684,1,543685684-27700721,construction.tools.pump lutian,1
3032,7006111,2053013560346280633,kids.carriage,tako,759.35,529569385,1,529569385-7006111,kids.carriage tako,2
3033,17800395,2053013559868129947,computers.desktop,cnd,218.77,525809792,1,525809792-17800395,computers.desktop cnd,4
3034,7005100,2053013560346280633,kids.carriage,espiro,151.83,532665063,1,532665063-7005100,kids.carriage espiro,1
3035,1305186,2053013558920217191,computers.notebook,microsoft,1286.78,512762791,1,512762791-1305186,computers.notebook microsoft,4
3036,23700007,2053013561847841545,furniture.bedroom.blanket,ikea,5.12,512548361,1,512548361-23700007,furniture.bedroom.blanket ikea,113
3037,12100307,2053013555816432043,kids.skates,frozen,12.87,543043228,1,543043228-12100307,kids.skates frozen,7
3038,12000242,2053013555438944659,nan,candide,35.52,515686088,1,515686088-12000242, candide,5
3039,14000151,2053013557385101831,nan,jika,32.12,515467498,1,515467498-14000151, jika,1
3040,10900390,2053013555069845885,appliances.kitchen.mixer,ariete,348.07,521070123,1,521070123-10900390,appliances.kitchen.mixer ariete,11
3041,8400192,2127424820051182462,apparel.sock,quinny,166.03,548199513,1,548199513-8400192,apparel.sock quinny,2
3042,4500238,2053013563877884791,appliances.kitchen.hob,kitfort,60.65,552640870,1,552640870-4500238,appliances.kitchen.hob kitfort,5
3043,14000512,2053013557385101831,nan,rosa,32.48,515467498,1,515467498-14000512, rosa,3
3044,15200795,2053013553484398879,nan,aurora,97.58,528158071,1,528158071-15200795, aurora,4
3045,16900228,2053013558433677895,furniture.kitchen.table,homeart,26.9,514561321,1,514561321-16900228,furniture.kitchen.table homeart,5
3046,1800771,2053013554415534427,electronics.video.tv,kuppersbusch,1029.63,555491740,1,555491740-1800771,electronics.video.tv kuppersbusch,7
3047,26900027,2053013564599305123,sport.trainer,shua,1291.21,523677127,1,523677127-26900027,sport.trainer shua,5
3048,28705854,2053013565127787455,apparel.shoes,spur,28.83,516459250,1,516459250-28705854,apparel.shoes spur,5
3049,22300010,2053013552427434207,nan,dune,418.46,540898134,1,540898134-22300010, dune,10
3050,2900720,2053013554776244595,appliances.kitchen.microwave,luxell,87.57,555497649,1,555497649-2900720,appliances.kitchen.microwave luxell,2
3051,9900439,2053013552570040549,electronics.video.projector,acer,461.79,515333898,1,515333898-9900439,electronics.video.projector acer,3
3052,3100771,2053013555262783879,appliances.kitchen.blender,artel,52.74,555487541,1,555487541-3100771,appliances.kitchen.blender artel,9
3053,18300245,2053013558945383017,accessories.bag,manhattan,25.71,519171653,1,519171653-18300245,accessories.bag manhattan,2
3054,9200678,2053013552913973497,computers.peripherals.keyboard,lenovo,28.06,512958402,1,512958402-9200678,computers.peripherals.keyboard lenovo,3
3055,18000547,2053013558525952589,nan,yotrix,7.05,554021800,1,554021800-18000547, yotrix,3
3056,22900039,2053013561780732677,furniture.bedroom.pillow,ikea,6.92,548477971,1,548477971-22900039,furniture.bedroom.pillow ikea,106
3057,26007212,2053013562812531517,nan,neoclassic,2.21,521074042,1,521074042-26007212, neoclassic,1
3058,6301260,2053013554834964853,appliances.kitchen.kettle,marta,14.39,535695229,1,535695229-6301260,appliances.kitchen.kettle marta,2
3059,29100046,2053013565941482475,appliances.personal.massager,bradex,28.29,547558978,1,547558978-29100046,appliances.personal.massager bradex,18
3060,11600029,2053013554566529381,computers.desktop,acme,17.3,551008846,1,551008846-11600029,computers.desktop acme,2
3061,13104382,2053013553526341921,nan,lenso,1003.89,516085757,1,516085757-13104382, lenso,1
3062,11600037,2053013554566529381,computers.desktop,genius,10.27,551008846,1,551008846-11600037,computers.desktop genius,8
3063,14100472,2053013557670314521,electronics.audio.acoustic,tanglewood,271.05,518686135,1,518686135-14100472,electronics.audio.acoustic tanglewood,3
3064,13900329,2053013557343158789,construction.components.faucet,yota,25.74,516621287,1,516621287-13900329,construction.components.faucet yota,1
3065,19100275,2053013556227473861,construction.tools.saw,total,74.62,525310729,1,525310729-19100275,construction.tools.saw total,1
3066,4700327,2053013560899928785,auto.accessories.videoregister,ridian,29.6,546979620,1,546979620-4700327,auto.accessories.videoregister ridian,2
3067,45600766,2116907524572577889,apparel.shoes,biomecanics,69.5,536080702,1,536080702-45600766,apparel.shoes biomecanics,1
3068,2500842,2053013564003713919,appliances.kitchen.oven,saturn,50.45,547186746,1,547186746-2500842,appliances.kitchen.oven saturn,7
3069,25300483,2053013561982059281,nan,favourite,72.07,514750791,1,514750791-25300483, favourite,2
3070,19000221,2053013557225718275,nan,florentina,169.37,515467498,1,515467498-19000221, florentina,1
3071,49900017,2126679652444405974,nan,fox,9.27,512760076,1,512760076-49900017, fox,7
3072,24900079,2053013562183385881,nan,ergolux,6.04,526996781,1,526996781-24900079, ergolux,1
3073,4700631,2053013560899928785,auto.accessories.videoregister,harper,37.92,553309200,1,553309200-4700631,auto.accessories.videoregister harper,20
3074,18001049,2053013558525952589,nan,deppa,7.7,512456354,1,512456354-18001049, deppa,2
3075,19000913,2053013557225718275,nan,davita,65.9,515467498,1,515467498-19000913, davita,1
3076,18300597,2053013558945383017,accessories.bag,meizu,36.01,516370690,1,516370690-18300597,accessories.bag meizu,10
3077,18400174,2053013553912217915,nan,dls,177.61,555150647,1,555150647-18400174, dls,2
3078,7002432,2053013560346280633,kids.carriage,peg-perego,176.84,547468156,1,547468156-7002432,kids.carriage peg-perego,3
3079,16700788,2053013559901684381,furniture.kitchen.chair,sheffilton,24.63,521719129,1,521719129-16700788,furniture.kitchen.chair sheffilton,2
3080,4700705,2053013560899928785,auto.accessories.videoregister,stonelock,154.44,530599462,1,530599462-4700705,auto.accessories.videoregister stonelock,6
3081,26400419,2053013563651392361,nan,aquamarine,194.32,514171614,1,514171614-26400419, aquamarine,14
3082,19200211,2053013556202308035,construction.tools.saw,leo,108.71,546270188,1,546270188-19200211,construction.tools.saw leo,4
3083,6302211,2053013554834964853,appliances.kitchen.kettle,ariete,134.36,519307172,1,519307172-6302211,appliances.kitchen.kettle ariete,2
3084,14900007,2053013557787755041,nan,bergauf,7.33,512559003,1,512559003-14900007, bergauf,1
3085,12202540,2116907525176557699,sport.bicycle,graffiti,127.94,514221850,1,514221850-12202540,sport.bicycle graffiti,1
3086,3701317,2053013565983425517,appliances.environment.vacuum,biemmedue,169.46,514973093,1,514973093-3701317,appliances.environment.vacuum biemmedue,1
3087,19700047,2053013559104766575,nan,similac,12.33,540642403,1,540642403-19700047, similac,12
3088,1002929,2053013555631882655,electronics.smartphone,micromax,85.12,554511136,1,554511136-1002929,electronics.smartphone micromax,14
3089,9400100,2053013566067311601,nan,jack,743.64,546530548,1,546530548-9400100, jack,7
3090,8400109,2127424820051182462,apparel.sock,cybex,501.92,541229344,1,541229344-8400109,apparel.sock cybex,1
3091,27700011,2053013560086233771,construction.tools.pump,gardena,89.32,555470654,1,555470654-27700011,construction.tools.pump gardena,7
3092,1306228,2053013558920217191,computers.notebook,ilife,254.55,513255311,1,513255311-1306228,computers.notebook ilife,12
3093,39500037,2079713978300236035,nan,rokids,157.3,512460186,1,512460186-39500037, rokids,1
3094,10503749,2053013553199186187,nan,zoops,19.43,515201307,1,515201307-10503749, zoops,2
3095,26006608,2053013562778977083,nan,samo,12.84,555502301,1,555502301-26006608, samo,10
3096,21800031,2053013552637149417,computers.peripherals.mouse,gembird,5.38,543862005,1,543862005-21800031,computers.peripherals.mouse gembird,5
3097,3700921,2053013565983425517,appliances.environment.vacuum,hotpoint-ariston,81.31,532438848,1,532438848-3700921,appliances.environment.vacuum hotpoint-ariston,1
3098,4802613,2053013554658804075,electronics.audio.headphone,rombica,38.59,513364506,1,513364506-4802613,electronics.audio.headphone rombica,1
3099,4700657,2053013560899928785,auto.accessories.videoregister,bluesonic,61.78,553309200,1,553309200-4700657,auto.accessories.videoregister bluesonic,3
3100,28711617,2053013565748544479,apparel.shoes,ara,70.79,555483137,1,555483137-28711617,apparel.shoes ara,7
3101,4201445,2053013552351936731,appliances.environment.air_conditioner,shivaki,330.76,514534397,1,514534397-4201445,appliances.environment.air_conditioner shivaki,2
3102,9101105,2053013552888807671,computers.peripherals.mouse,ritmix,8.17,517241729,1,517241729-9101105,computers.peripherals.mouse ritmix,2
3103,40900038,2127425434894205468,construction.tools.painting,eco,14.39,517563901,1,517563901-40900038,construction.tools.painting eco,9
3104,4201353,2053013552351936731,appliances.environment.air_conditioner,artel,332.05,514534397,1,514534397-4201353,appliances.environment.air_conditioner artel,5
3105,13104667,2053013553526341921,nan,vardoven,720.74,516029714,1,516029714-13104667, vardoven,1
3106,12200376,2116907525176557699,sport.bicycle,liv,463.07,512740335,1,512740335-12200376,sport.bicycle liv,2
3107,39800225,2086471240842740173,apparel.shirt,harley-davidson,128.7,551386916,1,551386916-39800225,apparel.shirt harley-davidson,1
3108,1701431,2053013553031414015,computers.peripherals.monitor,smart,106.82,551475909,1,551475909-1701431,computers.peripherals.monitor smart,7
3109,12202408,2116907525176557699,sport.bicycle,mongoose,195.89,515884081,1,515884081-12202408,sport.bicycle mongoose,1
3110,11600102,2053013554566529381,computers.desktop,logitech,22.65,552316736,1,552316736-11600102,computers.desktop logitech,2
3111,5400468,2053013552989470973,nan,energenie,34.72,553923275,1,553923275-5400468, energenie,8
3112,7700109,2053013556437189073,nan,moonybaby,117.12,520996874,1,520996874-7700109, moonybaby,2
3113,26900042,2053013564599305123,sport.trainer,cliff,283.15,521432949,1,521432949-26900042,sport.trainer cliff,5
3114,12100380,2053013555816432043,kids.skates,sunbody,60.49,552723757,1,552723757-12100380,kids.skates sunbody,7
3115,22400129,2053013554474254687,electronics.audio.microphone,sennheiser,267.3,515545396,1,515545396-22400129,electronics.audio.microphone sennheiser,4
3116,5800049,2053013553945772349,electronics.audio.subwoofer,swat,25.74,516000674,1,516000674-5800049,electronics.audio.subwoofer swat,6
3117,3700878,2053013565983425517,appliances.environment.vacuum,shivaki,83.64,512382281,1,512382281-3700878,appliances.environment.vacuum shivaki,6
3118,5100389,2053013553341792533,electronics.clocks,hiper,61.97,517845622,1,517845622-5100389,electronics.clocks hiper,15
3119,4803882,2053013554658804075,electronics.audio.headphone,beyerdynamic,151.73,518724183,1,518724183-4803882,electronics.audio.headphone beyerdynamic,13
3120,29900077,2059484601444729123,nan,sunsuki,1184.07,555504912,1,555504912-29900077, sunsuki,3
3121,43900066,2127425440925614628,nan,skil,100.39,541301415,1,541301415-43900066, skil,6
3122,19600110,2053013558836331105,nan,d-clinic,38.61,536963745,1,536963745-19600110, d-clinic,4
3123,21900289,2053013558802776671,nan,riche,18.79,512889133,1,512889133-21900289, riche,5
3124,18300073,2053013558945383017,accessories.bag,miracase,20.57,514258119,1,514258119-18300073,accessories.bag miracase,1
3125,6301833,2053013554834964853,appliances.kitchen.kettle,lumme,36.34,540859573,1,540859573-6301833,appliances.kitchen.kettle lumme,6
3126,10301647,2053013553115300101,nan,maisto,17.99,524635798,1,524635798-10301647, maisto,1
3127,18300079,2053013558945383017,accessories.bag,crown,17.99,514258119,1,514258119-18300079,accessories.bag crown,1
3128,6600769,2053013554189041997,computers.components.memory,transcend,61.55,513271440,1,513271440-6600769,computers.components.memory transcend,2
3129,23300709,2053013561956893455,nan,laromano,41.19,513677003,1,513677003-23300709, laromano,3
3130,12717075,2053013553559896355,nan,nortec,235.62,541090713,1,541090713-12717075, nortec,4
3131,12100525,2053013555816432043,kids.skates,kingsong,809.54,547004360,1,547004360-12100525,kids.skates kingsong,1
3132,2501320,2053013564003713919,appliances.kitchen.oven,smalvic,687.87,554160183,1,554160183-2501320,appliances.kitchen.oven smalvic,3
3133,3701385,2053013565983425517,appliances.environment.vacuum,hobot,643.26,512857669,1,512857669-3701385,appliances.environment.vacuum hobot,6
3134,17900016,2053013560178508465,construction.tools.generator,sinusprofi,399.44,516824203,1,516824203-17900016,construction.tools.generator sinusprofi,1
3135,5701177,2053013553970938175,auto.accessories.player,incar,486.5,541979681,1,541979681-5701177,auto.accessories.player incar,2
3136,8700255,2053013563097744201,appliances.personal.hair_cutter,willmark,10.27,512434100,1,512434100-8700255,appliances.personal.hair_cutter willmark,3
3137,17900159,2053013560178508465,construction.tools.generator,alteco,852.66,516824203,1,516824203-17900159,construction.tools.generator alteco,2
3138,18300785,2053013558945383017,accessories.bag,g-cube,12.19,514258119,1,514258119-18300785,accessories.bag g-cube,1
3139,13104396,2053013553526341921,nan,advan,283.15,517683272,1,517683272-13104396, advan,1
3140,38200086,2078957452602114300,nan,atelier,9.14,513796292,1,513796292-38200086, atelier,1
3141,6300264,2053013554834964853,appliances.kitchen.kettle,maxima,36.01,526660157,1,526660157-6300264,appliances.kitchen.kettle maxima,3
3142,12600094,2053013554751078769,appliances.kitchen.grill,unit,162.82,524201608,1,524201608-12600094,appliances.kitchen.grill unit,2
3143,14300033,2053013557544485393,nan,orla,870.04,555506454,1,555506454-14300033, orla,1
3144,10100212,2053013553283072273,nan,piatnik,22.91,513030348,1,513030348-10100212, piatnik,3
3145,2601870,2053013563970159485,nan,ava,185.61,539072522,1,539072522-2601870, ava,8
3146,30901129,2053013554004492609,computers.components.cooler,pccooler,19.5,516365046,1,516365046-30901129,computers.components.cooler pccooler,5
3147,6801122,2053013554222596431,computers.components.hdd,hyperx,205.9,534773273,1,534773273-6801122,computers.components.hdd hyperx,1
3148,29200091,2053013560035902119,nan,husqvarna,227.81,513449559,1,513449559-29200091, husqvarna,2
3149,17900298,2053013560178508465,construction.tools.generator,forza,685.61,516824203,1,516824203-17900298,construction.tools.generator forza,2
3150,16200221,2053013556344914381,kids.fmcg.diapers,molfix,6.31,543052998,1,543052998-16200221,kids.fmcg.diapers molfix,3
3151,7901032,2053013556487520725,furniture.kitchen.chair,adamex,87.52,537327509,1,537327509-7901032,furniture.kitchen.chair adamex,2
3152,13101205,2053013553526341921,nan,xxr,994.43,517683272,1,517683272-13101205, xxr,8
3153,20000362,2053013559515808389,nan,fila,46.08,514772255,1,514772255-20000362, fila,3
3154,37600047,2076715364237967901,apparel.shorts,crockid,3.73,555507269,1,555507269-37600047,apparel.shorts crockid,1
3155,29200073,2053013560035902119,nan,champion,157.53,513449559,1,513449559-29200073, champion,2
3156,43300057,2097815753423061045,apparel.tshirt,harley-davidson,38.61,547530526,1,547530526-43300057,apparel.tshirt harley-davidson,4
3157,19300020,2053013566033757167,appliances.ironing_board,tefal,123.53,524329258,1,524329258-19300020,appliances.ironing_board tefal,5
3158,27701138,2053013560086233771,construction.tools.pump,metabo,366.15,531233331,1,531233331-27701138,construction.tools.pump metabo,2
3159,19300000,2053013566033757167,appliances.ironing_board,braun,100.36,524329258,1,524329258-19300000,appliances.ironing_board braun,15
3160,18200067,2053013554499420513,electronics.audio.acoustic,trust,55.34,513855516,1,513855516-18200067,electronics.audio.acoustic trust,4
3161,9002157,2053013553140465927,kids.toys,hasbro,188.05,514075977,1,514075977-9002157,kids.toys hasbro,8
